transaction_date,transaction_time,customer_id,quantity,line_item_amount,unit_price,product_group,product_category,product_type,current_wholesale_price,customer_since,customer_birth_year,customer_generation
4/12/2019,9:21:11,586,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,8/16/2018,1986,Older Millennials
4/12/2019,15:58:14,393,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,7/13/2017,1962,Baby Boomers
4/12/2019,13:56:32,171,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,4/18/2018,1979,Gen X
4/12/2019,7:55:33,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/12/2019,7:08:08,5580,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,6/10/2017,1984,Older Millennials
4/12/2019,9:54:34,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/12/2019,7:25:09,5636,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,11/24/2018,1992,Younger Millennials
4/12/2019,16:29:06,5718,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,1/7/2019,1995,Gen Z
4/12/2019,16:01:16,5720,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,5/29/2018,1981,Older Millennials
4/12/2019,10:14:53,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/12/2019,8:07:11,8234,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,3/13/2019,2001,Gen Z
4/12/2019,9:48:53,8495,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,1/4/2017,1952,Baby Boomers
4/12/2019,8:43:14,8245,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,1/24/2018,1997,Gen Z
4/12/2019,9:49:23,8297,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,11/17/2017,1974,Gen X
4/12/2019,10:59:52,8280,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,10/24/2017,1997,Gen Z
4/12/2019,7:20:26,8384,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,2/28/2018,1991,Younger Millennials
4/12/2019,7:35:20,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/12/2019,14:03:06,8008,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,6/17/2018,1992,Younger Millennials
4/13/2019,9:00:15,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/13/2019,9:54:33,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/13/2019,10:53:29,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/13/2019,8:12:36,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/13/2019,7:00:23,173,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,4/23/2018,1979,Gen X
4/13/2019,10:36:17,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/13/2019,10:31:35,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/13/2019,8:11:12,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/13/2019,14:42:19,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/13/2019,17:47:02,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/13/2019,18:59:04,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/13/2019,15:37:09,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/13/2019,16:39:30,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/13/2019,11:16:51,518,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,3/28/2018,1978,Gen X
4/13/2019,7:28:25,5867,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,7/2/2018,1983,Older Millennials
4/13/2019,7:11:50,5592,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,9/20/2018,1996,Gen Z
4/13/2019,14:56:01,5475,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,5/12/2018,1992,Younger Millennials
4/13/2019,18:22:28,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/13/2019,13:23:49,5600,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,2/8/2018,1975,Gen X
4/13/2019,11:45:12,5422,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,2/26/2018,1976,Gen X
4/13/2019,11:43:48,5301,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,8/29/2018,1987,Older Millennials
4/13/2019,8:25:00,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/13/2019,8:50:06,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/13/2019,10:35:31,8297,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,11/17/2017,1974,Gen X
4/13/2019,9:18:29,8039,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,6/26/2017,1963,Baby Boomers
4/13/2019,9:07:03,8459,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,4/23/2018,1998,Gen Z
4/13/2019,9:52:58,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/13/2019,8:38:12,8481,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,3/22/2019,1997,Gen Z
4/13/2019,9:37:12,8111,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,1/11/2018,1961,Baby Boomers
4/13/2019,10:44:06,8073,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,6/16/2018,1959,Baby Boomers
4/13/2019,9:55:50,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/13/2019,10:32:14,8396,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,12/31/2018,1969,Gen X
4/13/2019,9:01:38,8321,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,4/16/2017,1980,Older Millennials
4/13/2019,12:37:12,8241,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,4/4/2017,2000,Gen Z
4/13/2019,16:34:33,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/13/2019,14:00:27,8373,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,12/5/2018,1993,Younger Millennials
4/14/2019,10:25:37,33,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,4/2/2017,1955,Baby Boomers
4/14/2019,10:50:37,448,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,11/3/2017,1969,Gen X
4/14/2019,8:53:33,736,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,10/26/2017,1968,Gen X
4/14/2019,8:03:54,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,9:41:06,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,10:28:16,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,10:01:46,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,8:12:04,408,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,8/13/2017,1964,Baby Boomers
4/14/2019,13:51:21,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,11:37:48,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,15:59:59,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,14:22:15,136,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,1/11/2018,1973,Gen X
4/14/2019,11:53:49,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,11:04:26,775,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,9/14/2018,1988,Older Millennials
4/14/2019,19:38:41,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,17:54:47,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,17:08:05,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,13:00:14,418,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,9/2/2017,1965,Gen X
4/14/2019,11:23:36,39,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,4/19/2017,1956,Baby Boomers
4/14/2019,7:50:54,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,8:57:51,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,7:12:29,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,10:41:49,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,7:02:46,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,16:24:04,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,15:45:34,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,8:20:54,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,9:16:00,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,13:07:15,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,20:09:39,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,17:02:37,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/14/2019,19:18:45,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,7:37:54,477,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,1/2/2018,1972,Gen X
4/15/2019,10:19:23,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,10:21:13,643,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,12/12/2018,1993,Younger Millennials
4/15/2019,8:14:41,520,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,4/1/2018,1978,Gen X
4/15/2019,7:30:55,674,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,2/14/2019,1997,Gen Z
4/15/2019,9:05:07,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,19:37:12,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,18:51:32,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,18:23:33,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,14:52:15,118,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,11/23/2017,1970,Gen X
4/15/2019,14:05:57,183,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,5/21/2018,1981,Older Millennials
4/15/2019,19:47:38,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,7:16:09,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,6:39:55,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,10:31:59,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,10:49:33,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,10:20:59,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,8:12:43,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,9:36:35,5765,3,14.25,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,12/5/2017,1971,Gen X
4/15/2019,6:33:14,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,9:45:52,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,7:37:36,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,14:51:55,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,15:42:43,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,11:27:20,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,12:29:41,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,7:54:31,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,11:25:25,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,11:13:48,8283,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,4/15/2017,1996,Gen Z
4/15/2019,8:23:47,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,7:35:30,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,7:21:28,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,8:02:54,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,10:18:47,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,10:17:36,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,9:04:53,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,17:49:03,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,12:43:13,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/15/2019,19:13:58,8192,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,1/4/2018,1963,Baby Boomers
4/15/2019,17:40:01,8043,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,9/23/2017,1982,Older Millennials
4/15/2019,15:30:20,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,10:41:09,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,9:18:54,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,8:51:54,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,10:58:01,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,7:53:21,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,9:14:26,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,9:11:10,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,9:30:26,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,9:07:45,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,17:49:57,574,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,7/22/2018,1985,Older Millennials
4/16/2019,12:24:18,723,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,7/11/2017,1961,Baby Boomers
4/16/2019,18:04:54,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,11:09:23,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,18:42:22,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,13:34:39,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,17:52:05,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,8:30:29,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,9:11:51,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,6:10:04,5469,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,3/16/2017,1954,Baby Boomers
4/16/2019,9:10:33,5711,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,3/9/2017,1981,Older Millennials
4/16/2019,9:24:31,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,9:52:17,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,16:40:59,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,14:58:19,5286,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,12/29/2018,1995,Gen Z
4/16/2019,16:16:56,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,7:35:33,8230,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,2/5/2019,1990,Younger Millennials
4/16/2019,10:21:02,8388,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,3/5/2019,1996,Gen Z
4/16/2019,7:05:58,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,9:29:29,8253,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,4/5/2018,1978,Gen X
4/16/2019,7:43:37,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,7:20:23,8225,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,6/27/2018,1975,Gen X
4/16/2019,7:06:56,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,17:11:38,8407,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,10/13/2018,1980,Older Millennials
4/16/2019,12:13:51,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,14:28:25,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/16/2019,19:20:02,8045,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,5/11/2018,1997,Gen Z
4/16/2019,17:08:43,8382,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,9/10/2017,1977,Gen X
4/17/2019,7:47:23,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,10:31:49,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,10:29:23,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,7:38:30,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,10:26:48,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,7:46:04,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,10:59:02,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,7:02:56,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,8:18:41,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,8:04:00,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,17:44:40,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,16:17:10,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,19:12:11,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,14:51:59,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,10:43:36,5296,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,7/15/2017,1962,Baby Boomers
4/17/2019,6:25:10,5419,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,5/10/2018,1980,Older Millennials
4/17/2019,6:18:58,5062,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,3/12/2018,1977,Gen X
4/17/2019,7:09:57,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,12:09:49,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,11:53:13,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,13:18:06,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,15:48:43,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,15:57:52,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,18:19:51,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,9:51:46,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,8:32:04,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,7:04:58,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,6:31:58,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,7:54:47,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,6:32:00,8307,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,1/30/2019,1951,Baby Boomers
4/17/2019,17:24:32,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,18:09:35,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,15:52:46,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/17/2019,15:52:52,8136,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,12/17/2017,1993,Younger Millennials
4/18/2019,8:54:49,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,10:41:23,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,9:34:50,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,8:35:54,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,9:41:43,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,9:21:55,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,16:19:07,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,13:18:25,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,13:31:20,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,19:01:44,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,11:37:14,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,16:26:22,279,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,2/10/2019,1997,Gen Z
4/18/2019,15:01:48,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,12:08:45,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,19:54:44,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,8:15:26,5228,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,1/6/2017,1950,Baby Boomers
4/18/2019,7:30:45,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,9:12:57,5739,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,7/2/2017,1984,Older Millennials
4/18/2019,6:37:59,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,10:04:20,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,10:12:55,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,14:43:28,5405,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,10/27/2017,1968,Gen X
4/18/2019,14:28:38,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,16:28:46,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,11:03:19,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,8:13:53,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,7:44:46,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,6:59:55,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,8:31:28,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,7:41:37,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,16:14:47,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,19:27:11,,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,16:37:24,8114,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,3/30/2019,2000,Gen Z
4/18/2019,13:17:54,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/18/2019,12:47:07,8122,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,1/8/2017,1998,Gen Z
4/19/2019,7:37:54,477,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,1/2/2018,1972,Gen X
4/19/2019,10:19:23,,1,4.75,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,,,
4/19/2019,10:21:13,643,2,9.5,4.75,Beverages,Drinking Chocolate,Hot chocolate,3.56,12/12/2018,1993,Younger Millennials
